1,03
1,24
1,19
1,32
1,3
1,01
1,24
1,18
1,33
1,15
1,53
1,39
1,15
1,37
1,13
1,5
1,14
1,14
1,35
1,26
1,59
1,13
1,58
1,36
1,3
1,59
1,14
1,27
1,38
1,37
1,33
1,18
1,31
1,31
1,34
1,35
1,15
1,33
1,33
1,17
1,3
1,36
1,45
1,31
1,17
1,3
1,4
1,44
1,3
1,25
1,32
1,21
1,4
1,28
1,25
1,33
1,21
1,39
1,29
1,34
1,25
1,14
1,37
1,36
1,34
1,25
1,16
1,4
1,34
1,26
1,24
1,23
1,28
1,35
1,24
1,25
1,21
1,28
1,35
1,23
1,36
1,19
1,35
1,21
1,22
1,4
1,35
1,31
1,2
1,23
1,15
1,33
1,3
1,31
1,24
1,34
1,2
1,34
1,3
1,35
